"Status","File","ProductNumber","ProductName","Reason","Warnings","ImagePath","OcrText"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.55 PM (2).jpeg","VG-154-008-0110-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-154-008-0110-HT.jpeg","HUATAI FILTER OWISTP HUATAL PRODUCT WEIGHT 900G HUATAI CHINA AULO PANS VG1540080110 FUEL FILTER MADE IN CHINA SINOTRUK WD615 EURO CX1020/WDK999 I | 11 1 1 1 1 ILL 11 11 11 1 11 1 1 1 HT2389 6 S 76955 297205 VG-154 008 OLIO-HT HT2389 FUEL FILTER"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.55 PM.jpeg","","Coupling","No reliable product number candidate found.","","assets/img/products/REVIEW-B0A49A2C66E2.jpeg","144 57 HUATAI' UNIVERSAL JOINT KPECTOBVIHA 57X144-HT HT5410H COUPLING OUTER CLIP"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.56 PM (2).jpeg","VG-260-001-0990-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-260-001-0990-HT.jpeg","60 65 ZAN SHA"" BOSH 60 33 65 HUATAI MADE IN CHINA 612600010990/61560010029 CAM SHAFT BUSH I SET WEICHAI WD615/WD618 •185 H VG-260 001 0990-HT HT1185 CAM BUSH WD615.47 WD618 1 SET = 6 SMALL 1 BIG HI 25M HI 33 X1"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.56 PM (3).jpeg","VG-156-003-7033","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-156-003-7033.jpeg","OD 90 35 ID 83 HUATAI ENGINE BEARING BKJIAABLUJ UJATYHA U S TRADE OOURRV THI< 0.50 VG-156 003 7033-2-HT HT1103 ( 0.50 ) C/R BRG 0.50 WD615.47 36X89"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.56 PM.jpeg","12159599-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/12159599-HT.jpeg","HI 22 HI 26 OD 50 CAN SHA"" BOSH OD 50 12159599-HT HT1186 CAM BUSH WP6G ID 47 OD 50 HUATAI AUTO MADE IN CHINA 12159599/13032911/13032912 CAM SHAFT BUSH 1 SET TD226B/WP6 1 SET: 1 BIG 1 MEDIUM 5 SMALL"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.58 PM (1).jpeg","612600030017","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text. | Unhyphenated product number needs manual confirmation.","assets/img/products/612600030017.jpeg","HUATAI MADE IN CHINA WEICHAI WD618 001 7 CYLINDER LINER KIT 612600030017 612630010055 612600030054 61560030013 81560030012 37KG 1 SET FITI 223H 0375 6 9 '60407 MI 653 KC612600030017-HT HT1223 PISTON LINER KIT 126M WD618"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.58 PM (3).jpeg","12273934-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/12273934-HT.jpeg","85 95 12273934-HT HT1206 T/WASHER STD WP6 OD 95 ID 85 THICK 4"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.58 PM.jpeg","VG-150-005-0032-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-150-005-0032-HT.jpeg","ID 34 OD 38 HUATAI MADE IN CHINA 61500050032 VALVE TAPPET WD615 EURO 11 HT2604H 11 ILL 6 PCS 8 976956' 292293 102B L 72 HUATAI' GENUINE PARTS VG-150 005 0032-HT HT2604 VALVE TAPPET WD615.47 OD 38 L 72 ID 34"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.59 PM (2).jpeg","5752508-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/5752508-HT.jpeg","HUATAI AUTO PARTS ENGINE REPAIR KIT MADE IN CHINA HUATAI' ENGINE REPAIR KIT NPOYCNA4KY1 ABWATEJIA *NE-KYA ISF3.8 HTI 772H 1 SET 6 97695 S 29'2334.; CM-5752508-HT 0/1-1 GASKET ISF 3.8 JAC"
"Imported for review","WhatsApp Image 2026-07-21 at 11.21.59 PM.jpeg","5257188-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/5257188-HT.jpeg","HUATAI 5257188 ENGINE REPAIR KIT ISF2.8 HTI 773H HUATAI• ENGINF REPAIR KIT NPOKR1AÅK""1 ANQ ABWATEJ19 MADE IN CHINA 1 SET 976046 00 5257188-HT 0/1-1 GASKET SET ISF 2.8 O O"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.00 PM (1).jpeg","612600130777-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/612600130777-HT.jpeg","HUATAI0 AIR COMPRESSOR KOMNPECCOP B03AYUJHBLH 612600130777-HT HT1920 AIR COMPRESSOR ASSY XCMG 5470 HUATAI IN CHINA 61260013777//2660131109 AIR COMPROSSOR WEICHAI WD615 EURO 11 15KG MADE IN CHINA HT1920H"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.00 PM (2).jpeg","612600030033","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text. | Unhyphenated product number needs manual confirmation.","assets/img/products/612600030033.jpeg","OD 90 HK 0.25 35 ID 84 HUATAI' ENGINE BEARING BKF1AABLUJ UJATYHA U S ECONOMIC TRADE 612600030033-0.25-HT HTIIIO ( 0.25 ) C/R BRG 0.25 WD618 ID 84 OD 90 HI 35"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.00 PM (3).jpeg","VG-124-605-0027-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-124-605-0027-HT.jpeg","ID8 10 14.5 GENUINE VG 124 605 0027-HT HT2830 VALVE SEAL D12 WP12 ID 8 OD 14.5 HI 10"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.00 PM.jpeg","612600061256-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/612600061256-HT.jpeg","HI 40 OD 74 HUATAI' GENUINE PARTS U S, ASIA ECONOMIC TRADE COOPERATION T'-E US NTERNAT._WA ÄJAL-RRR 612600061256-HT HT2274 BELT TENSIONER WPIO/12 USE IOPK BELT PA80T YUTONG 5470 XCMG 40 TON ADV"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.01 PM (1).jpeg","VG-260-001-0659-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-260-001-0659-HT.jpeg","I D 14 OD 29 GENUINE PARTS VG-260 001 0659-HT HT4286 OIL JET WD615.47 14 OD 29"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.01 PM (2).jpeg","VG-109-313-0001-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-109-313-0001-HT.jpeg","HUATAI• AIR COMPRESSOR KOMNPECCOP HUATAI VG1099130001/VG1093130001 AIR COMPRESSOR SINOTRUK WD615 21 2KG HT1915H VG-109 313 OOOI-HT HT1915 AIR COMP ASSY HOWO DB PISTON WABCO WD615.47"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.01 PM (3).jpeg","","Manual review required","No reliable product number candidate found.","Product name could not be identified from OCR text.","assets/img/products/REVIEW-24D608E7B0ED.jpeg","HUATAI' AIR FILTER QL,1FLBTP B03AYUJHBLH K3046-HT HT2809 AIR FILTER SET HOW0371/ SXZIO OUTER OD 12"" ID 8"" L 18"" INNER OD 7"" ID 6"" L 17.5"""
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.02 PM (2).jpeg","AZ-923-132-0014-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/AZ-923-132-0014-HT.jpeg","HUATAIE GENUINE PARTS 90 1 M15 ID 60 46 T 180 60 HUATAI AZ-923 132 0014-HT HT6007 2 SPEED FLANGE 46T OD 180 4 HOLE HI 90"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.03 PM (1).jpeg","VG-610-0007-0005-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-610-0007-0005-HT.jpeg","FILTER GWNBRP PRODUCT WEIGHT 800G HUATAI MADE 'N CHINA 61000070005/1000424655/1000825170 OIL FILTER SINOTRUK/WEICHAI WD615 JX0818 HT2385 VG-610 0007 0005-HT HT2385 OIL FILTER ILL I ILL Q 11 11 11 11 1 1 1 976046 222 G B 7"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.03 PM (2).jpeg","612630040026-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/612630040026-HT.jpeg","L 79 HUATAIE GENUINE PARTS ID6 ODII OD 21 OD 25 OD 30 ID 27 HUATAI MADE IN CHINA 612630040026 INJETOR SLEEVE WEICHAI WP12 6 PCS 032,: 6 976955 292217 612630040026-HT HT3977 NOZZLE TUBE WP12.420 BEIBEN ID 6/27 L 79 OD 11/21/25/30"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.03 PM.jpeg","AZ-923-132-0007-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/AZ-923-132-0007-HT.jpeg","HUATAI MADE IN CHINA AZ9231320007 REAR AXLE REDUCER ASSY STR 33•26 (NEE4.42) 1 15KG HUATAI AXLE PEAYKTCP 8 AZ-923 132 0007-HT HT5956 REAR DIFF ASSY 26X33 CAMC HOWO STY AXLE RATIO 4.42 ( HOLE M12 )"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.04 PM (1).jpeg","080V95800-7477-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/080V95800-7477-HT.jpeg","OD 74 H135 HUATAI' GENUINE PARTS LS CAN. 080V95800-7477-HT HT2264 BELT TENSIONER HOHAN MC07 MCII ENGINE MAN"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.04 PM (2).jpeg","13068736-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/13068736-HT.jpeg","64 27 HUAW ENGINE BEARING BKJIAABLU_] LIJATYHA 13068736-HT HT1121 C/R BRG STD WP6G"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.04 PM (3).jpeg","612630040006","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text. | Unhyphenated product number needs manual confirmation.","assets/img/products/612630040006.jpeg","HUATAI L'INNA AUTO PANS SPECIALIST 612630820005 ÆO&S MADE IN CHINA ENGINE REPAIR KIT 1 SET WEICHAI WP12 HT1742AH 6 976046 225650 HUATAI' ENGINE REPAIR KIT ABTATEJ19 WP12-OHG-SET-HT HT1742A O/H GASKET HEAD GASKET USE 612630040006 24V"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.04 PM.jpeg","","Manual review required","No reliable product number candidate found.","Product name could not be identified from OCR text.","assets/img/products/REVIEW-C2632DC1D4BF.jpeg","HUATAL• CYLINDER LINER KIT NOP1DHEBAR RPYNNA MNG PISTON KC1560037011-HT HT1216 PISTON LINER KIT 126M WD615.47"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.05 PM (1).jpeg","","Coupling","No reliable product number candidate found.","","assets/img/products/REVIEW-ABBE599FA5EC.jpeg","165 68 HUATAI' UNIVERSAL JOINT KPECTOBVIHA 68X165-HT HT5420 COUPLING INNER CLIP"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.06 PM (2).jpeg","AZ-124-604-0010-D","Cylinder Head Assembly","OCR result needs manual review before import.","Multiple reliable product numbers detected in one image: AZ-124-604-OOIO. Manual selection required.","assets/img/products/AZ-124-604-0010-D.jpeg","HUATAI MADE IN CHINA AZ1246040010D CYLINDER HEAD ASSY SINOTRUK 012 FOUR VALVES 21KG HT2223H 000.2602 0925 C O AZ-124 604 OOIO-A-HT HT2223 CYL HEAD ASSY D12.420 24V"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.06 PM.jpeg","VG-124-608-0036-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-124-608-0036-HT.jpeg","M 14 M14 HUATAIØ GENUINE PARTS VG-124 608 0036-HT HT3173H FUEL INJECTOR D12"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.07 PM (2).jpeg","","Coupling","No reliable product number candidate found.","","assets/img/products/REVIEW-4A80FC914637.jpeg","140 47 HUATAI' UNIVERSAL JOINT KPECTOBVIHA HT5427 COUPLING KING LOONG BUS OUTER CLIP"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.08 PM (1).jpeg","080V95800-7479-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/080V95800-7479-HT.jpeg","OD 74 HI 34 HUATAI' GENUINE PARTS S ASIA ECONOV'C MIO 080V95800-7479-HT HT2263 BELT TENSIONER MC07"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.08 PM (2).jpeg","","Coupling","No reliable product number candidate found.","","assets/img/products/REVIEW-24F952EFF490.jpeg","152 60 HUATAI' UNIVERSAL JOINT KPECTOBVIHA 60X152-HT HT5425 COUPLING"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.08 PM.jpeg","612630020038-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/612630020038-HT.jpeg","100 L 44"" BAJI / 1128MM HI 64 OD 62 HUA TAI MADE 'N CHINA 612630020038/1006462897 CRANKSHAFT CASTING WEICHAI WP12 114KG HT1588H ILL LL I 1 111 11 1 I I I I I I I I I I I I 11 612630020038-HT HT1588 CRANKSHAFT WP12 & D12"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.09 PM (1).jpeg","VG-156-004-0032","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-156-004-0032.jpeg","HUATAI' ENGINE REPAIR KIT NPOKF1AAKL,1 AJIA ABWATEJIR NTERNATNÆ. O 0 00 WG-156 OOI 0701-HT HT 1743B 0/1* GASKET SET WD615.47 VG-156 004 0032 VALVE SEAL SMALL"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.09 PM (3).jpeg","920-034-0068","Brake Lining Set","OCR result needs manual review before import.","","assets/img/products/920-034-0068.jpeg","MIO HUATII• 7 1/2"" / 190MM 7 1/4"" / 185MM HUATAI' ORAKE LINING HAKNURA TOPMOSHAR HUATAI WG?920 034 0068-HT HT8003 REAR B/LINING 7 1/4"" HOW0371 LONG 185 OD 190 ( 4-4 )"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.10 PM (1).jpeg","","Coupling","No reliable product number candidate found.","","assets/img/products/REVIEW-623091AC7D9B.jpeg","62 HUATAI' UNIVERSAL JOINT KPECTOBVIHA 62X149-HT HT5412 COUPLING"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.10 PM (2).jpeg","612600130618","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text. | Unhyphenated product number needs manual confirmation.","assets/img/products/612600130618.jpeg","HUATAI' HUATAI CANA AIR COMPRESSOR REPAIR KT VVD615 EURO SET HT3168H OOO ECO:OO 612600130618-XLB-HT HT3168H A/COMP REPAIR KIT DAYUN PA80TON 22T YUTONG"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.10 PM.jpeg","910-022-0027","Brake Lining Set","OCR result needs manual review before import.","","assets/img/products/910-022-0027.jpeg","7 1/4"" / 186MM 6 1/4"" / 155MM HUATAI' BRAKE LINING HAKN4ARA TOPMOSHAR HUATAI"" MIO 5 1/2"" / 139MM MIO 6 1/4"" / 155MM G-910 022 0027/9-HT HOW0371 LONG 160 OD 140 (3-3) 1 SET 4 BIG 4 SMALL"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.11 PM (1).jpeg","VG-156-004-0032-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-156-004-0032-HT.jpeg","HUATAI MADE IN CHINA VGI 560040032 VALVE SEAL FLU ORORUBBER 68 60 PCS SINOTRUK WD615 EURO 11 HT1847H 1025 S 976046 29 ID 9.5 HI 10 OD 16 HUATAI' GENUINE PARTS VG-156 004 0032-HT HT1847 VALVE SEAL WD615.47 ID 9.5 OD 16 HI 10 (SMALL) HOWO"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.11 PM (2).jpeg","VG-156-002-0024-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-156-002-0024-HT.jpeg","OD 46 OD 95 25T OD 1 00 HI 51 OD 115 L 43 1/2 ""/1105MM 7 VG-156 002 0024-HT HT1583H CRANKSHAFT WD615.47 GOT LINE"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.12 PM (1).jpeg","VG-124-613-0008-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-124-613-0008-HT.jpeg","AIR COMPRESSOR VG-124 613 0008-HT HT1913 AIR COMPRESSOR ASSY A7 D12.420"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.12 PM.jpeg","VG-156-008-0276-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-156-008-0276-HT.jpeg","HUATAI CHINA AUTO PARTS SPECIALIST VG1560080276 MADE IN CHINA FUEL INJECTOR SINOTRUK WD615 203PBA HT2741H 1125 HUATAI' FUEL INJECTOR QOPCYHKA U. S. ECOVOWC COOEERART0N M14 VG-156 008 0276-HT HT2741 FUEL INJECTOR"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.13 PM (1).jpeg","1000549569-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/1000549569-HT.jpeg","18 ID7 HUATAI• GENUINE PARTS M14 35 25 HUATAI MADE IN CHINA 1000549569 VALVE SEAL FLUORORUBBERUE 24 PCS WEICHAI WP12 HT3962H 0524 6 976046 2268 SS 1000549569-HT HT3962 VALVE SEAL WP12 OD 18 / 35 HI 25"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.13 PM (2).jpeg","","Manual review required","No reliable product number candidate found.","Product name could not be identified from OCR text.","assets/img/products/REVIEW-56E3DFA829E2.jpeg","HUATAI CHINN AUTO PANS MADE IN CHINA TD226BL/WP6G 8398 CYLINDER LINER KIT 13032095 13056682/13024173 13022348/49/50 12152378 12151395 34KG HT1292H 1 SET 0825 13038398-KIT-HT HT1292 PISTON LINER KIT WP6G 125 DEUTZ"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.14 PM (1).jpeg","612600040113-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/612600040113-HT.jpeg","16 GENUINEI'ß,C,"", PARTS 612600040113-HT HT2161 VALVE GUIDE WD615.47 11 OD16 L 71 (NO TAPPER) WD12.375"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.14 PM (2).jpeg","VG-124-606-0006-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/VG-124-606-0006-HT.jpeg","6PK MIO OD 76 HI 26 HUATAI' GENUINE PARTS VG-124 606 0006-HT HT2269 TENSIONER ROLLAR 6PK D12 OD 76 HI 26 BELT PULLY INSIDE BRG USE 6303RG"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.14 PM.jpeg","612620010055-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/612620010055-HT.jpeg","612620010055-HT HT1389 LINER WD618.42 D12.420 OD 130 ID 126 L 275 STEM 5 OD 137"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.15 PM (1).jpeg","200V05504-0122-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/200V05504-0122-HT.jpeg","FILTER 200V05504-0122-HT HT3781 OIL FILTER MAN-TGA MC07 ENGINE"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.15 PM (2).jpeg","","Turbo Assembly","No reliable product number candidate found.","","assets/img/products/REVIEW-82D5E30E8217.jpeg","ID 95 OD 104 TURBOCHARGER TYP60KOMN ID 52 OD 74 285 112 70 83 VG-156 OIL 8229-HT HT2430H TURBO CHARGER WD615.47 BTM 92M HOLSET HOLE 103MM / HOLE 122MM"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.16 PM (1).jpeg","612600081334-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/612600081334-HT.jpeg","HUATAI FILTER ONNBTP HUATAI PRODUCT WEIGHT 650G MADE IN CHINA 612600081334/1000442956A FUEL FILTER 1 PC WEICHAI WD615 CX0815E HT2386 612600081334-HT HT2386 FUEL FILTER"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.16 PM (2).jpeg","","Manual review required","No reliable product number candidate found.","Product name could not be identified from OCR text.","assets/img/products/REVIEW-1823A7476C43.jpeg","47MM HI 22 80MM 38MM 38MM 73MM 56MM ID 47 35MM 98MM 57MM 44MM 206MM 73MM 56MM TIC MIO"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.17 PM (1).jpeg","","Coupling","No reliable product number candidate found.","","assets/img/products/REVIEW-F9ED90A5D3D1.jpeg","HT5434H COUPLING USE PLATE"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.18 PM (1).jpeg","","Manual review required","No reliable product number candidate found.","Product name could not be identified from OCR text.","assets/img/products/REVIEW-92DE57E196E0.jpeg","NAE-156 011 OOOO-HT HT2967 IN MANIFOLD GASKET WD615.47 SQUARE 2 HOLE WD12"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.18 PM (2).jpeg","13034908-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/13034908-HT.jpeg","28 71 HUATAL ENGINE BEARING BKJIAABLUJ UJATYHA U TRADE US C. 13034908-HT HT1119 MAIN BRG STD WP6G"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.18 PM.jpeg","612600030068-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/612600030068-HT.jpeg","HUATAI MAOE IN CHINA WEICHAI WPIO 0068 CYLINDER LINER KIT 612600030068 612630010015 612600030054 61560030013 81560030012 37KG HT1221H 1 SET HUATAI• PISTON PIN 612600030068-HT HT1221 PISTON LINER KIT WPIO 12V COMMAINRAIL COMP ID 70"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.19 PM (1).jpeg","61800050143-HT","Manual review required","OCR result needs manual review before import.","Product name could not be identified from OCR text.","assets/img/products/61800050143-HT.jpeg","OD 16 HUATAI' GENUINE PARTS OD 12 L 420 OD 16 61800050143-HT HT2774 PUSH ROD WD618 OD12 L 420 WD12"
"Imported for review","WhatsApp Image 2026-07-21 at 11.22.19 PM (2).jpeg","","Coupling","No reliable product number candidate found.","","assets/img/products/REVIEW-E43DB330FF6F.jpeg","165 68 HUATAJ UNIVERSAL JOINT KPECTOBHHA 68X765-HT HT5420 COUPLING INNER CLIP"
