"Status","File","ProductNumber","ProductName","Reason","Warnings","ImagePath","OcrText"
"Imported","WhatsApp Image 2026-07-21 at 11.21.51 PM.jpeg","VG-150-001-0006-HT","Cylinder Liner","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1387H, VG-154-001-0006.","assets/img/products/VG-150-001-0006-HT-BEFD262F90AF.jpeg","y 26 Huataj• CYLINDER LINER runb3A 130 241 135 Huatai MADE IN CHINA 612630010015/VG1540010006 Cylinder Liner WEICHAI/SINOTRUK WD615 126/130mm I 9.8KG HT1387H VG-150 001 0006-HT HT1387 LINER WD615.47 ID 126 OD 136/130 L 241 THICK 5M 6 pcs"
"Skipped duplicate","WhatsApp Image 2026-07-21 at 11.21.52 PM (1).jpeg","AZ-124-202-0561-HT","Flywheel","Product number already exists in generated catalogue data; existing record was not modified.","","","91-1 M16 Huatai P,-.rtss AZ1242020561 Flywheel SINOTRUK D12 45.3KG HT4334H MADE IN CHINA ID 62 HI 32 OD 504 561-1 239 17 1/4"" HI 74 AZ-124 202 0561-HT HT4334 FLYWHEEL A7 HOWO 91-1 HI 74"
"Imported","WhatsApp Image 2026-07-21 at 11.21.52 PM.jpeg","61260040282-HT","Cylinder Head Assembly","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2202H.","assets/img/products/61260040282-HT-75B4968BB0D2.jpeg","Huatai' CYLINDER 612600040282 ronogga Cylinder Head WEICHAI WD615 Euro 11 EVE 61260040282-HT HT2202 CYL HEAD WD618 WD12.375 Huatai MADE IN CHINA 17KG HT2202H '025 6 976046 2236 0 '"
"Imported","WhatsApp Image 2026-07-21 at 11.21.53 PM (1).jpeg","615600060050-HT","Water Pump Assembly","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1875, 6150060229.","assets/img/products/615600060050-HT-604C858A55A1.jpeg","615600060050-HT / 6150060229 HT1875 W/PUMP ASSY B BELT 4 BELT AUMA"
"Imported","WhatsApp Image 2026-07-21 at 11.21.53 PM (2).jpeg","WG-971-923-0023-HT","Piston","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT5598.","assets/img/products/WG-971-923-0023-HT-68C1AC98DF8F.jpeg","M14 137mm 30mm Huatai' GENUINE PARTS 60mm 28mm 37mm WG-971 923 0023-HT HT5598 TOP PUMP ASSY HOWO WITH BRAKE TANK PISTON 27M"
"Imported","WhatsApp Image 2026-07-21 at 11.21.53 PM.jpeg","HT4347","Air Compressor Head","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: 612630030405-HEAD-HT.","assets/img/products/HT4347.jpeg","Huatai Huatai' GENUINE PARTS 612630030405-HEAD-HT HT 4347 AIR COMP HEAD WP12.420 SHACMAN"
"Imported","WhatsApp Image 2026-07-21 at 11.21.54 PM (1).jpeg","612630040006-HT","Engine Overhaul Gasket Set","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1780.","assets/img/products/612630040006-HT-91844C9FF079.jpeg","0 Huatai0 CYLINDER HEAD GASKET nPOKJIAAKA rsu 0000 612630040006-HT HT1780 HEAD GASKET WP12 1 SLIDE"
"Imported","WhatsApp Image 2026-07-21 at 11.21.54 PM (2).jpeg","VG-150-006-0051-HT","Water Pump Assembly","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1873H.","assets/img/products/VG-150-006-0051-HT-3C765CBEACA4.jpeg","Huatai• WATER PUMP / OD 2070mm 6PK/ODM780mm / OD 141 Omm Huatai MADE IN CHINA Auto VGI 500060051 500060051 Water Pump SINOTRUK WD615 14.1 KG HT1873H VG-150 006 0051-HT HT1873 W/PUMP ASSY PK BELT HOW0371"
"Imported","WhatsApp Image 2026-07-21 at 11.21.54 PM (3).jpeg","VG-156-003-7011-HT","Piston","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1415.","assets/img/products/VG-156-003-7011-HT-3F538CA0388F.jpeg","Huatai MADE IN CHINA 612600030011/VGI 560037011 Piston WEICHAI/SINOTRUK WD615 6 pcs 13.6KG H T 1415H 1124 123 E2-3A. 612600020011 llG2 24 09 MAOE 'N CHINA ISTON 126 VG-156 003 7011-HT HT1415 PISTON 126M 3R WD615.47 OIL GALLERY COMP 75 HI 123M E 976046225131"
"Imported","WhatsApp Image 2026-07-21 at 11.21.54 PM.jpeg","VG-14050048-HT","Intake Valve Rocker Arm","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2632, 614050048-HT, 614050048.","assets/img/products/VG-14050048-HT.jpeg","117 24 MIO Huatai' GENUINE PARTS VG-14050048-HT HT2632 VALVE ROCKER ARM INTAKE WD615.47 & XCMG 5470 ( 614050048 )"
"Imported","WhatsApp Image 2026-07-21 at 11.21.55 PM (1).jpeg","WG-156-005-0041-HT","Exhaust Valve","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2110.","assets/img/products/WG-156-005-0041-HT-EF59FD4BE87C.jpeg","11 50 159.5 WG-156 005 0041-HT HT2110 EX VALVE WD615.47 OD 50 STEM 11 L 159.5 WD12"
"Imported","WhatsApp Image 2026-07-21 at 11.21.55 PM (2).jpeg","VG-154-008-0110-HT","Fuel Filter","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2389, VG-154-008-OLIO.","assets/img/products/VG-154-008-0110-HT-F2B9D1CE876F.jpeg","Huatai FILTER OWISTP Huatal PRODUCT WEIGHT 900G Huatai China Aulo Pans VG1540080110 Fuel Filter MADE IN CHINA SINOTRUK WD615 Euro CX1020/WDK999 I | 11 1 1 1 1 Ill 11 11 11 1 11 1 1 1 HT2389 6 s 76955 297205 VG-154 008 Olio-HT HT2389 FUEL FILTER"
"Imported","WhatsApp Image 2026-07-21 at 11.21.55 PM.jpeg","57X144-HT","Coupling","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT5410H.","assets/img/products/57X144-HT.jpeg","144 57 Huatai' UNIVERSAL JOINT KPECTOBVIHA 57X144-HT HT5410H COUPLING OUTER CLIP"
"Imported","WhatsApp Image 2026-07-21 at 11.21.56 PM (1).jpeg","HT1777","Engine Overhaul Gasket Set","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: VG-150-004-0049-HT.","assets/img/products/HT1777.jpeg","Huatai0 CYLINDER HEAD GASKET nPOKf1AAKA rsu Huatai MADE IN CHINA VGI 500040049 Cylinder Head Gasket 6 pcs SINOTRUK WD615 HTI 777H 6 976046 224 e 68 VG-150 004 0049-HT HT1777 HEAD GASKET WD615 BLACK ( NO O-RING ) 4 LAYER"
"Imported","WhatsApp Image 2026-07-21 at 11.21.56 PM (2).jpeg","HT1185","Camshaft Bush Set","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: VG-260-001-0990-HT.","assets/img/products/HT1185.jpeg","60 65 ZAN SHA"" BOSH 60 33 65 Huatai MADE IN CHINA 612600010990/61560010029 cam Shaft Bush I SET WEICHAI WD615/WD618 •185 H VG-260 001 0990-HT HT1185 CAM BUSH WD615.47 WD618 1 SET = 6 SMALL 1 BIG HI 25M HI 33 X1"
"Imported","WhatsApp Image 2026-07-21 at 11.21.56 PM (3).jpeg","VG-156-003-7033-2-HT","Connecting Rod Bearing Set","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1103.","assets/img/products/VG-156-003-7033-2-HT.jpeg","OD 90 35 ID 83 Huatai ENGINE BEARING BKJIAAblUJ UJATYHA U S TRADE oourrv THI< 0.50 VG-156 003 7033-2-HT HT1103 ( 0.50 ) c/R BRG 0.50 WD615.47 36X89"
"Imported","WhatsApp Image 2026-07-21 at 11.21.56 PM.jpeg","12159599-HT","Camshaft Bush Set","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1186.","assets/img/products/12159599-HT-08EC467F2D92.jpeg","HI 22 HI 26 OD 50 CAN SHA"" BOSH OD 50 12159599-HT HT1186 CAM BUSH WP6G ID 47 OD 50 Huatai Auto MADE IN CHINA 12159599/13032911/13032912 Cam Shaft Bush 1 SET TD226B/WP6 1 SET: 1 BIG 1 MEDIUM 5 SMALL"
"Skipped duplicate","WhatsApp Image 2026-07-21 at 11.21.57 PM (1).jpeg","612630040001-HT","Cylinder Head Assembly","Product number already exists in generated catalogue data; existing record was not modified.","","","Huatai Specialiet 612630040001 Cylinder Head WEICHAI WP12 MADE IN CHINA 1 SET 17.5KG osæ 13009010ct0801 612630040001-HT HT2205 CYL HEAD WP12 24V"
"Imported","WhatsApp Image 2026-07-21 at 11.21.57 PM (2).jpeg","HT5091","Clutch Bearing Assembly","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: WG-972-516-0510.","assets/img/products/HT5091.jpeg","FORK85 HI 75 BERRING nonu.JKIRHK ID 63 31 OD 155 OD 89 HT5091 HT5091 CLUTCH BRG ASSY HOW0371 OD 155 HI 120 ID 63 NEW MODEL WG-972 516 0510"
"Skipped duplicate","WhatsApp Image 2026-07-21 at 11.21.57 PM.jpeg","VG-156-003-7011-HT","Piston","Product number already exists in generated catalogue data; existing record was not modified.","","","Huatai MADE IN CHINA 612600030011/VGI 560037011 Piston WEICHAI/SINOTRUK WD615 6 pcs 13.6KG H T 1415H 1124 123 E2-3A. 612600020011 llG2 24 09 MAOE 'N CHINA ISTON 75 126 VG-156 003 7011-HT HT1415 PISTON 126M 3R WD615.47 OIL GALLERY COMP 75 HI 123M E 976046225131"
"Imported","WhatsApp Image 2026-07-21 at 11.21.58 PM (1).jpeg","KC612600030017-HT","Piston Liner Kit","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1223.","assets/img/products/KC612600030017-HT.jpeg","Huatai MADE IN CHINA WEICHAI WD618 001 7 cylinder Liner Kit 612600030017 612630010055 612600030054 61560030013 81560030012 37KG 1 SET FITI 223H 0375 6 9 '60407 mi 653 KC612600030017-HT HT1223 PISTON LINER KIT 126M WD618"
"Imported","WhatsApp Image 2026-07-21 at 11.21.58 PM (2).jpeg","614080719-HT","Hand Oil Pump","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2483H.","assets/img/products/614080719-HT-BF332C0FD716.jpeg","H-H 51 24 5 22 H-H 34 614080719-HT 2 SIDE M14 101 Huat"" HAND OIL FLIMP HACX Huatai 614080719 Hand Oil Pump WEICHAI WD615 HT2483H MADE IN CHINA SPIKE-2205.5-305 11 11 1 1 11 1 11 1 I I I I I I I I I I HT2483 HAND AC PUMP WD615.47 HOW0371 4 VALVE ROLLER 24M KF2205.5J4"
"Imported","WhatsApp Image 2026-07-21 at 11.21.58 PM (3).jpeg","12273934-HT","Thrust Washer","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1206.","assets/img/products/12273934-HT-9101A842B31B.jpeg","85 95 12273934-HT HT1206 T/WASHER STD WP6 OD 95 ID 85 THICK 4"
"Imported","WhatsApp Image 2026-07-21 at 11.21.58 PM.jpeg","VG-150-005-0032-HT","Valve Tappet","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2604H.","assets/img/products/VG-150-005-0032-HT-1423D88F2F56.jpeg","ID 34 OD 38 Huatai MADE IN CHINA 61500050032 Valve Tappet WD615 Euro 11 HT2604H 11 Ill 6 pcs 8 976956' 292293 102B L 72 Huatai' GENUINE PARTS VG-150 005 0032-HT HT2604 VALVE TAPPET WD615.47 OD 38 L 72 ID 34"
"Imported","WhatsApp Image 2026-07-21 at 11.21.59 PM (1).jpeg","WG-961-947-0080-HT","Power Steering Pump","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2782, 18MPA.","assets/img/products/WG-961-947-0080-HT-72ECB9EDD134.jpeg","0) Huatai POWER STEERING PUMP HACOC ryPA c-c 120 17T 58 162 Huatai MADE IN CHINA WG9619470080 Steering Pump SINOTRUK 012 ZYB-1816R/351 0524 WG-961 947 0080-HT HT2782 P/STG PUMP 17T HOWO ALUMINIUM ( 18MPa )"
"Imported","WhatsApp Image 2026-07-21 at 11.21.59 PM (2).jpeg","CM-5752508-HT","Engine Overhaul Gasket Set","Recognized and added to generated catalogue data.","","assets/img/products/CM-5752508-HT.jpeg","Huatai Auto Parts Engine Repair Kit MADE IN CHINA Huatai' ENGINE REPAIR KIT npoycnA4KY1 ABWATEJIA *NE-kya ISF3.8 HTI 772H 1 SET 6 97695 s 29'2334.; CM-5752508-HT 0/1-1 GASKET ISF 3.8 JAC"
"Imported","WhatsApp Image 2026-07-21 at 11.21.59 PM.jpeg","5257188-HT","Engine Overhaul Gasket Set","Recognized and added to generated catalogue data.","","assets/img/products/5257188-HT-2D5282410258.jpeg","Huatai 5257188 Engine Repair Kit ISF2.8 HTI 773H Huatai• ENGINF REPAIR KIT nPOKr1AÅK""1 Anq ABWATEJ19 MADE IN CHINA 1 SET 976046 00 5257188-HT 0/1-1 GASKET SET ISF 2.8 o o"
"Imported","WhatsApp Image 2026-07-21 at 11.22.00 PM (1).jpeg","612600130777-HT","Air Compressor Assembly","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1920H.","assets/img/products/612600130777-HT-F6A4BB78058C.jpeg","Huatai0 AIR COMPRESSOR KOMnPECCOP B03AYUJHblh 612600130777-HT HT1920 AIR COMPRESSOR ASSY XCMG 5470 Huatai IN CHINA 61260013777//2660131109 Air Comprossor WEICHAI WD615 Euro 11 15KG MADE IN CHINA HT1920H"
"Imported","WhatsApp Image 2026-07-21 at 11.22.00 PM (2).jpeg","612600030033-0-25-HT","Connecting Rod Bearing Set","Recognized and added to generated catalogue data.","","assets/img/products/612600030033-0-25-HT.jpeg","OD 90 HK 0.25 35 ID 84 Huatai' ENGINE BEARING BKf1AAblUJ UJATYHA U S ECONOMIC TRADE 612600030033-0.25-HT HTIIIO ( 0.25 ) c/R BRG 0.25 WD618 ID 84 OD 90 HI 35"
"Imported","WhatsApp Image 2026-07-21 at 11.22.00 PM (3).jpeg","HT2830","Valve Seal","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: VG-124-605-0027-HT.","assets/img/products/HT2830.jpeg","ID8 10 14.5 GENUINE VG 124 605 0027-HT HT2830 VALVE SEAL D12 WP12 ID 8 OD 14.5 HI 10"
"Imported","WhatsApp Image 2026-07-21 at 11.22.00 PM.jpeg","612600061256-HT","Belt Tensioner","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2274.","assets/img/products/612600061256-HT-227C660A2ECD.jpeg","HI 40 OD 74 Huatai' GENUINE PARTS U S, ASIA ECONOMIC TRADE COOPERATION T'-e US NTERNAT._wa ÄJAL-rrr 612600061256-HT HT2274 BELT TENSIONER WPIO/12 USE IOPK BELT PA80T YUTONG 5470 XCMG 40 TON ADV"
"Imported","WhatsApp Image 2026-07-21 at 11.22.01 PM (1).jpeg","VG-260-001-0659-HT","Oil Jet","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT4286.","assets/img/products/VG-260-001-0659-HT-D042068AA8FB.jpeg","I D 14 OD 29 GENUINE PARTS VG-260 001 0659-HT HT4286 OIL JET WD615.47 14 OD 29"
"Imported","WhatsApp Image 2026-07-21 at 11.22.01 PM (2).jpeg","VG-109-313-0001-HT","Piston","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1915H, VG-109-913-0001, VG-109-313-OOOI.","assets/img/products/VG-109-313-0001-HT-4F528A2E4384.jpeg","Huatai• AIR COMPRESSOR KOMnPECCOP Huatai VG1099130001/VG1093130001 Air Compressor SINOTRUK WD615 21 2KG HT1915H VG-109 313 OOOI-HT HT1915 AIR COMP ASSY HOWO DB PISTON WABCO WD615.47"
"Imported","WhatsApp Image 2026-07-21 at 11.22.01 PM (3).jpeg","K3046-HT","Air Filter Set","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2809.","assets/img/products/K3046-HT.jpeg","Huatai' AIR FILTER Ql,1flbTP B03AYUJHblh K3046-HT HT2809 AIR FILTER SET HOW0371/ SXZIO OUTER OD 12"" ID 8"" L 18"" INNER OD 7"" ID 6"" L 17.5"""
"Imported","WhatsApp Image 2026-07-21 at 11.22.01 PM.jpeg","WG-972-516-0510-HT","Clutch Bearing","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT5094.","assets/img/products/WG-972-516-0510-HT-5425BA08CD0C.jpeg","FORK 86mm HI 34 L 29 HI 122 BERRING OD 132 noAuJMnHb-1K ID 63 OD 88 WG-972 516 0510-HT HT5094 CLUTCH BRG OD 155 HI 120 ID 63 NEW MODEL"
"Imported","WhatsApp Image 2026-07-21 at 11.22.02 PM (1).jpeg","HT5877","Clutch Servo","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: WG-972-523-0041.","assets/img/products/HT5877.jpeg","125 Huatai• CLUTCH BOOSTER CYLINDER nry CUEMEHHR Né-uen• 92 M16 M14 WG-972 523 0041/1-OLD-HT HT5877 CLUTCH SERVO HOWO BTM CLUTCH PUMP DAYUN / BEIBEN BLACK COLOUR"
"Imported","WhatsApp Image 2026-07-21 at 11.22.02 PM (2).jpeg","AZ-923-132-0014-HT","Two Speed Flange","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT6007.","assets/img/products/AZ-923-132-0014-HT-C55B92D30287.jpeg","Huataie GENUINE PARTS 90 1 M15 ID 60 46 T 180 60 Huatai AZ-923 132 0014-HT HT6007 2 SPEED FLANGE 46T OD 180 4 HOLE HI 90"
"Imported","WhatsApp Image 2026-07-21 at 11.22.02 PM.jpeg","VG-156-003-7033-1-HT","Connecting Rod Bearing Set","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1103.","assets/img/products/VG-156-003-7033-1-HT.jpeg","OD 90 35 ID 83 Huatai ENGINE BEARING BKJIAAblUJ UJATYHA U S TRADE THK 0.25 VG-156 003 7033-1-HT HT1103 ( 0.25 ) c/R BRG 0.25 WD615.47 36X89"
"Imported","WhatsApp Image 2026-07-21 at 11.22.03 PM (1).jpeg","VG-610-0007-0005-HT","Oil Filter","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2385.","assets/img/products/VG-610-0007-0005-HT-9156ECECC819.jpeg","FILTER gwnbrp PRODUCT WEIGHT 800G Huatai MADE 'N CHINA 61000070005/1000424655/1000825170 Oil Filter SINOTRUK/WEICHAI WD615 JX0818 HT2385 VG-610 0007 0005-HT HT2385 OIL FILTER Ill I Ill q 11 11 11 11 1 1 1 976046 222 g B 7"
"Imported","WhatsApp Image 2026-07-21 at 11.22.03 PM (2).jpeg","612630040026-HT","Injector Sleeve","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT3977.","assets/img/products/612630040026-HT-14BF74F2D9E8.jpeg","L 79 Huataie GENUINE PARTS ID6 ODII OD 21 OD 25 OD 30 ID 27 Huatai MADE IN CHINA 612630040026 Injetor Sleeve WEICHAI WP12 6 pcs 032,: 6 976955 292217 612630040026-HT HT3977 NOZZLE TUBE WP12.420 BEIBEN ID 6/27 L 79 OD 11/21/25/30"
"Imported","WhatsApp Image 2026-07-21 at 11.22.03 PM.jpeg","HT5956","Rear Differential Assembly","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: AZ-923-132-0007-HT.","assets/img/products/HT5956.jpeg","Huatai MADE IN CHINA AZ9231320007 Rear Axle Reducer Assy STR 33•26 (NEE4.42) 1 15KG Huatai AXLE PEAYKTCP 8 AZ-923 132 0007-HT HT5956 REAR DIFF ASSY 26X33 CAMC HOWO STY AXLE RATIO 4.42 ( HOLE M12 )"
"Imported","WhatsApp Image 2026-07-21 at 11.22.04 PM (1).jpeg","080V95800-7477-HT","Belt Tensioner","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2264.","assets/img/products/080V95800-7477-HT-BD446F48925C.jpeg","OD 74 H135 Huatai' GENUINE PARTS LS can. 080V95800-7477-HT HT2264 BELT TENSIONER HOHAN MC07 MCII ENGINE MAN"
"Imported","WhatsApp Image 2026-07-21 at 11.22.04 PM (2).jpeg","13068736-HT","Connecting Rod Bearing Set","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1121.","assets/img/products/13068736-HT-FEBBC2CBEFF5.jpeg","64 27 Huaw ENGINE BEARING BKJIAAblu_] LIJATYHA 13068736-HT HT1121 c/R BRG STD WP6G"
"Imported","WhatsApp Image 2026-07-21 at 11.22.04 PM (3).jpeg","WP12-OHG-SET-HT","Engine Overhaul Gasket Set","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1742A, 612630040006.","assets/img/products/WP12-OHG-SET-HT.jpeg","Huatai L'inna Auto Pans Specialist 612630820005 Æo&S MADE IN CHINA Engine Repair Kit 1 SET WEICHAI WP12 HT1742AH 6 976046 225650 Huatai' ENGINE REPAIR KIT ABTATEJ19 WP12-OHG-SET-HT HT1742A o/H GASKET HEAD GASKET USE 612630040006 24V"
"Imported","WhatsApp Image 2026-07-21 at 11.22.04 PM.jpeg","KC1560037011-HT","Piston Liner Kit","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT1216.","assets/img/products/KC1560037011-HT.jpeg","Huatal• CYLINDER LINER KIT nop1DHeBaR rpynna mng PISTON KC1560037011-HT HT1216 PISTON LINER KIT 126M WD615.47"
"Imported","WhatsApp Image 2026-07-21 at 11.22.05 PM (1).jpeg","68X165-HT","Coupling","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT5420.","assets/img/products/68X165-HT.jpeg","165 68 Huatai' UNIVERSAL JOINT KPECTOBVIHA 68X165-HT HT5420 COUPLING INNER CLIP"
"Imported","WhatsApp Image 2026-07-21 at 11.22.05 PM (2).jpeg","612600040282-ASSY-HT","Cylinder Head Assembly","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2214.","assets/img/products/612600040282-ASSY-HT.jpeg","Huatai MADE IN CHINA 612600040282 Cylinder Head Assy WEICHAI Euro 11 EVE 1 SET 198KG H T 2214H 612600040282-ASSY-HT HT2214 CYL HEAD ASSY WD618 COMPLETE"
"Imported","WhatsApp Image 2026-07-21 at 11.22.05 PM.jpeg","VG-154-004-0068-HT","Cylinder Head Assembly","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: HT2209.","assets/img/products/VG-154-004-0068-HT-D1DA52E3E885.jpeg","Huatai' CYLiNDER HEAD ronoaKa 6noKa L4hJWHApa Huatai MADE IN CHINA 61560040068 Cylinder Head SINOTRUK WD615 Euro 11 EVB 16.4KG H T 11 1 I I I I I I I I I I I I I I I I I I I I I I I I I 0925 VG-154 004 0068-HT HT2209 CYLINDER HEAD WD615 HOW060 GOT EVB HOLE"
"Imported","WhatsApp Image 2026-07-21 at 11.22.06 PM (1).jpeg","HT5094","Clutch Bearing","Recognized and added to generated catalogue data.","Alternate product/OE numbers detected and stored for search: DZ-911-416-0023, DZ-911.","assets/img/products/HT5094.jpeg","ID 63 FORK 86mm HI 122 Huatai China Auto .J HI 34 L 29 OD 132 3) BERRING nonuJWIHhK OD 88 wG9725iS05'o oss6t9T09g HT5094 HT5094 CLUTCH BRG OD 132 HI 122 ID 63 NEW MODEL ACTUALLY IS DZ-911 416 0023"
