"Status","File","ProductNumber","ProductName","Reason","Warnings","ImagePath","OcrText"
"Skipped duplicate","WhatsApp Image 2026-04-04 at 3.35.08 PM.jpeg","12310-97773","Flywheel","Product number already exists in generated catalogue data.","","","GEAT OD 498 ID 460 IOH ID 17mm ID 58 HI 20 140T 121-1 220mm 17"" 1432mm HI 105 12310-97773 FLYWHEEL 17"" IOH 140T RF8 NS 16.5MM"
"Needs review","WhatsApp Image 2026-04-17 at 10.37.35 AM.jpeg","","","No reliable product number candidate found.","","C:\Users\helon\OneDrive\Desktop\NAE-TRUCK\whatsapp-import\WhatsApp Image 2026-04-17 at 10.37.35 AM.jpeg","GEAR OD 485 ID 439 91-116mm ID 116 (7 c ID 62 HI 21 137T ABS HOLE 45 ID 245mm 17"" 1432mm HI 98 HINO-rw-pnc-45H FLYWHEEL 17"" ABS 45 ID 62 PIIC COMMAINRAIL 137T 91-1 (GOT ABS HOLE 45 HOLE ) GOT LEG"
"Skipped duplicate","WhatsApp Image 2026-04-17 at 11.38.33 AM.jpeg","12310-9Z00E","Flywheel","Product number already exists in generated catalogue data.","","","GEAR OD 494 HI 21 17 3/4"" 1450mm 153T 12310-9Z00E FLYWHEEL 17"" 153T 12H 50.5 QUESTER GHII"
"Needs review","WhatsApp Image 2026-04-17 at 6.04.37 PM.jpeg","12310-9ZOOD","Flywheel","OCR result needs manual review before import.","Product number contains OCR-ambiguous O/0 characters.","C:\Users\helon\OneDrive\Desktop\NAE-TRUCK\whatsapp-import\WhatsApp Image 2026-04-17 at 6.04.37 PM.jpeg","GEAR OD 440 ID 402 IOH 16mm ID 125 ID 46 HI 22 137T ABS HOLE 58 o ID 235mm 17 314"" / 500mm HI 62 12310-9ZOOD FLYWHEEL 17"" IOH 137T NS QUESTER GI-IB 21499565"
"Needs review","WhatsApp Image 2026-04-21 at 10.27.46 AM.jpeg","12310-96450-MIVAKE","Flywheel","OCR result needs manual review before import.","Product-number candidate appears to include extra descriptive text. | Long alphabetic suffix may be OCR bleed from the description.","C:\Users\helon\OneDrive\Desktop\NAE-TRUCK\whatsapp-import\WhatsApp Image 2026-04-21 at 10.27.46 AM.jpeg","GEAR OD 465 ID 427 153T 12H MIO 17 118"" 1435m m HI 105 12310-96450-MIVAKE FLYWHEEL 17"" 153T IOH PE6 PF6 DIAPHRAGM COVER"
"Skipped duplicate","WhatsApp Image 2026-04-22 at 6.00.53 PM.jpeg","12310-96006","Flywheel","Product number already exists in generated catalogue data.","","","GEAR OD 498 ID 460 9H 17mm ID 125 ID 46/49 HI 31 12H MIO ID 203mm 16 112"" 1418mm 140T 1214 15mm HI 110 12310-96006 FLYWHEEL 16"" 140T NS RD8"
"Needs review","WhatsApp Image 2026-04-30 at 4.23.05 PM.jpeg","ME072584","Flywheel","OCR result needs manual review before import.","Non-standard product number format needs manual confirmation.","C:\Users\helon\OneDrive\Desktop\NAE-TRUCK\whatsapp-import\WhatsApp Image 2026-04-30 at 4.23.05 PM.jpeg","GEAR OD 394 ID 353 91-1 MIO 61-117mm ID 100 -l ID 47 HI 14 129T ABS HOLE— 45 ID 215 143/8"" / 650mm ME 072584 FLYWHEEL 14"" 61--1 129T 6D16 6M60"
"Needs review","WhatsApp Image 2026-04-30 at 5.41.42 PM.jpeg","ME072448","Flywheel","OCR result needs manual review before import.","Non-standard product number format needs manual confirmation.","C:\Users\helon\OneDrive\Desktop\NAE-TRUCK\whatsapp-import\WhatsApp Image 2026-04-30 at 5.41.42 PM.jpeg","GEAR OD 394 ID 353 12H MIO 6H 16mm ID 100 21-1 M14 IH 14mm 9 ID 47 HI 14 129T X ABS HOLE ID 215 14"" / 357mm J HI 79 ME 072448 FLYWHEEL 14"" 6H 129T 6D16 6D14 2AT 350M 17M FM658 FWA658 6D17 SAME"
"Skipped duplicate","WhatsApp Image 2026-05-24 at 2.53.58 PM.jpeg","8-94127-250-0","Flywheel","Product number already exists in generated catalogue data.","","","GEAR OD 390 ID 355 HI 14 128T ID 180 13 3/8"" 1340mm HI 38 8-94127-250-0 FLYWHEEL 12"" 128T6H 48D1 NPR 14.5M"
"Needs review","WhatsApp Image 2026-06-09 at 3.42.41 PM.jpeg","1231043026","Flywheel","OCR result needs manual review before import.","Unhyphenated product number needs manual confirmation.","C:\Users\helon\OneDrive\Desktop\NAE-TRUCK\whatsapp-import\WhatsApp Image 2026-06-09 at 3.42.41 PM.jpeg","GEAR OD 392 ID 362 61-1 ID 16mm ID 110 ID 40 HI 18 129T ID 227mm 13"" 1330.2mm HI 50 1231043026 FLYWHEEL 13""6H 129T NS FE6T LKA211 M17"
"Needs review","WhatsApp Image 2026-06-18 at 5.55.19 PM.jpeg","EW-8DC9-H","Flywheel","OCR result needs manual review before import.","Non-standard product number format needs manual confirmation.","C:\Users\helon\OneDrive\Desktop\NAE-TRUCK\whatsapp-import\WhatsApp Image 2026-06-18 at 5.55.19 PM.jpeg","GEAR OD 510 ID 475 62 HI 34 HI 25mm 143T 814 ID 17mm 16H M 10 120mm 17"" 1431.8mm H-H 465mm EW-8DC9-H FLYWHEEL 17"" 143T HIGH 8 HOLE FUSO HI 121 8DC9"
